id,NUTS,url,date,cos_dist,loc_normal,latitude,longitude
0001b1a9-577b-4354-8323-a8b9affa68b1,"DE261, DE264",https://www.welt.de/regionales/bayern/article234459568/Vater-und-Tochter-tot-Obduktion-soll-Aufschluss-bringen.html,2021-10-16,0.21477117,aschaffenburg,49.9806625,9.1355554
00031a4d-ef82-49fc-a1b7-2e2c2af2e67c,"DE212, DE21H, DED51",http://www.bild.de/regional/muenchen/leiche/feringasee-frau-wurde-umgebracht-53200286.bild.html,2017-09-13,0.2164055,münchen,48.1351253,11.5819806
0003c1d8-4e78-4657-88a7-f501363f0717,DE300,https://www.augsburger-allgemeine.de/panorama/polizei-tote-frau-in-bordell-gefunden-id66196511.html,2023-04-18,0.21576688,berlin,52.52000659999999,13.404954
00105264-487f-4d97-8930-1c5795411b10,"DE212, DE21A, DE21H, DE22C",https://www.mittelbayerische.de/bayern-nachrichten/28-jaehrige-tot-aufgefunden-mann-unter-tatverdacht-21705-art2003473.html,2021-05-13,0.21382241,vils,48.5738085,12.6152229
00139c49-f6d2-45cd-ae32-2315ebcc8b72,"DE927, DE93B, DEA46",https://www.sat1regional.de/mit-betonplatte-in-der-weser-ertraenkt-maenner-wegen-zwangsprostitution-vor-gericht/,2021-01-05,0.21213573,nienburg,52.6380924,9.2084155
001784f9-3ec3-49a5-8d21-9b06661424cf,"DE131, DE300, DEA1E, DEB35, DEB3E, DEF01",https://www.welt.de/regionales/nrw/article177389648/Toedlicher-Messerangriff-auf-15-Jaehrige-in-Viersen.html,2018-06-11,0.21698242,freiburg,47.9990077,7.842104299999999
0017858f-6978-4cef-9c2c-b22f024d1770,DE143,https://www.zvw.de/baden-w%C3%BCrttemberg/nach-leichenfund-in-albstadt-verd%C3%A4chtiger-schweigt_arid-594926,2022-12-21,0.2181931,albstadt,48.2137038,9.0234259
00194e8b-1868-4b47-846f-34a9ca206a2a,"DE263, DE600",https://www.swp.de/panorama/frau-vor-26-jahren-getoetet-lebenslange-haftstrafe-fuer-angeklagten-57941297.html,2021-07-07,0.21565117,hamburg,53.5488282,9.9871703
001a7579-f792-41df-b6e9-4817c6d61d0e,DE712,https://www.welt.de/newsticker/dpa_nt/infoline_nt/schlaglichter_nt/article201745510/24-Jaehrige-stirbt-in-Frankfurt-nach-Messerstichen.html,2019-10-11,0.20192452,frankfurtmain,50.1109221,8.6821267
001aec54-f4d8-4637-8673-d11e3b615d41,DE300,https://www.stern.de/panorama/27-jaehrige-an-brei-erstickt--berliner-pflegerin-unter-verdacht-32612234.html?utm_campaign=alle&utm_medium=rss-feed&utm_source=standard,2022-08-08,0.22367491,berlin,52.52000659999999,13.404954
001d79ba-50a3-45d9-a78f-92fd813eb9d2,DEA53,https://www.dzonline.de/nrw/obduktion-51-jaehrige-frau-in-hagen-wurde-erstochen-2577067,2022-05-25,0.21439666,hagen,51.3678219,7.463638599999999
001fc652-0aa2-46b7-a657-e7e357918e65,DE600,https://www.welt.de/newsticker/dpa_nt/infoline_nt/brennpunkte_nt/article203341750/Unbekannter-legt-tote-Frau-in-Hamburger-Wohngebiet-ab.html,2019-11-11,0.21532679,hamburg,53.5488282,9.9871703
00254a22-e266-47f2-8764-8f3ec6d8ff9d,"DE927, DE929, DE93B",http://www.neuepresse.de/Nachrichten/Niedersachsen/Uebersicht/Mordprozess-gegen-Sexualstraftaeter-wird-fortgesetzt,2017-01-16,0.22219284,nienburg,52.6380924,9.2084155
002eddd7-a8df-4c6b-8b16-40b57fa7f2e6,"DE80L, DE80N","https://www.schwaebische.de/ueberregional/panorama_artikel,-mord-an-18-j%C3%A4hriger-maria-auf-usedom-lebenslange-haftstrafe-_arid,11109003.html",2019-09-06,0.22167273,zinnowitz,54.0754408,13.9084742
002f048d-b466-4876-a9e1-6aaad6853a9d,DE929,https://www.sueddeutsche.de/panorama/kriminalitaet-hannover-verdaechtiger-im-fall-einer-gefundenen-leiche-festgenommen-dpa.urn-newsml-dpa-com-20090101-190916-99-898031?source=rss,2019-09-16,0.21451554,hannover,52.3758916,9.732010400000002
003207e2-1c91-4ba0-8b57-21f7f5360596,DEB36,"https://www.rhein-zeitung.de/region/dpa-landesdienst_artikel,-junge-frau-in-neustadt-getoetet-exfreund-unter-verdacht-_arid,1840617.html",2018-07-10,0.21358553,neustadt an der weinstraße,49.3501864,8.1486886
003223a5-d5d4-4cdd-a920-4924786c9d10,DE300,https://www.tagesspiegel.de/berlin/15-jaehrige-schuelerin-in-berlin-getoetet-man-haette-seine-gefahr-erkennen-koennen/26860770.html,2021-01-28,0.22410086,berlin,52.52000659999999,13.404954
00361512-2b30-45cb-a79e-01c5094b4026,DE600,https://www.sat1regional.de/frau-in-hamburg-wilhelmsburg-angeschossen-tatverdaechtiger-festgenommen/,2021-03-12,0.2065255,wilhelmsburg,53.500275,10.0181393
0036f1bf-b7de-40d5-b22e-ba53d3c1e3b0,DE125,"https://www.rnz.de/nachrichten/heidelberg_artikel,-heidelberg-mutmasslicher-raeuber-gefasst-_arid,379903.html",2018-08-17,0.20612316,heidelberg,49.3987524,8.6724335
0038814b-4a8b-48ba-8c5c-c4a59e6e3510,"DE212, DE21F",https://www.welt.de/regionales/bayern/article172625907/Millionaerin-bestohlen-und-getoetet-Bueromanagerin-angeklagt.html,2018-01-18,0.20944586,münchen,48.1351253,11.5819806
0038acc5-7f67-474d-9023-b4a67a9ccaed,DEE09,https://www.volksstimme.de/sachsenanhalt/leichenfund-in-halberstadt-18-jaehriger-in-untersuchungshaft/1584030320000,2020-03-12,0.20175084,halberstadt,51.8916475,11.0488695
0039b46c-2180-4982-b648-dd74da9dcc7f,DEA12,https://www.op-online.de/deutschland/zeuge-entdeckt-in-duisburger-caf-frauenleiche-in-blutlache-zr-8248352.html?cmp=defrss,2017-05-03,0.2212243,duisburg,51.4344079,6.762329299999999
003e48a1-3f37-450b-87aa-6c4547a03ebc,DEF02,https://www.volksstimme.de/panorama/todlicher-messerstich-opfer-war-ex-des-verdachtigen-3722592,2023-11-03,0.22193183,kiel,54.3232927,10.1227652
0040f306-66d7-41c2-ab30-61ffd307de97,"DEA11, DEA5A, DEB11, DEB35","https://www.suedkurier.de/ueberregional/panorama/zwoelfjaehrige-luise-erstochen-verdaechtige-kinder-haben-gestanden;art409965,11500161",2023-03-14,0.21910597,koblenz,50.3569429,7.5889959
00449f30-af18-4d38-b0ad-97223b984ad4,DE714,https://www.kreiszeitung.de/deutschland/bei-suche-nach-vermisster-14-jaehriger-weibliche-leiche-gefunden-zr-9929402.html?cmp=defrss,2018-06-06,0.21475568,wiesbaden,50.0782184,8.239760799999999
004982bf-9cd8-4737-8966-0957bdee693c,"DE253, DEA51",https://www.euroherz.de/gewalttat-in-fuerth-tatverdaechtiger-in-bochum-festgenommen-6954252/,2021-12-19,0.20627706,fürth,49.4771169,10.988667
004d8e75-f7b3-4f22-a7aa-1f9fc8c81e32,"DEA22, DEA23",https://www.welt.de/regionales/nrw/article185755956/Urteil-im-Prozess-um-Bonner-Prostituierten-Mord-erwartet.html,2018-12-19,0.2103669,bonn,50.73743,7.0982068
0054e587-41de-4e72-8d03-9d9a4478734c,DE719,https://www.welt.de/regionales/hessen/article232217627/47-Jaehrige-mit-25-Stichen-getoetet-Angeklagter-schweigt.html,2021-07-01,0.20523313,erlensee,50.16299799999999,8.9797139
00552fcd-cba8-4054-9dca-4899abfce9e0,DE300,https://www.volksstimme.de/deutschland-und-welt/deutschland/frau-tot-in-wohnung-gefunden-kettensage-sichergestellt-3518679,2023-01-06,0.22365995,lichtenberg,48.9212959,7.4812268
00564547-413c-4fc6-83e0-6be55ef273dd,DE929,https://www.neuepresse.de/Hannover/Meine-Stadt/Prostituierte-Silke-B.-in-Hannover-Stoecken-getoetet-Staatsanwalt-erhebt-Anklage-wegen-Mordes,2022-01-04,0.22427529,hannover,52.3758916,9.732010400000002
0059ae4e-ccaf-4a5a-b8cb-e1186cf68b62,"DE243, DE247",https://www.welt.de/regionales/bayern/article238954641/Nach-Leichenfund-in-Coburg-Polizei-nimmt-Verdaechtigen-fest.html,2022-05-24,0.2097619,coburg,50.2612094,10.962695
005f32e4-181c-4e32-93aa-5591e7f10db1,"DE91C, DE925, DE929",https://www.svz.de/deutschland-welt/panorama/war-motiv-des-goettinger-frauenmoerders-unerwiderte-liebe-id25769777.html,2019-09-29,0.20663233,göttingen,51.54128040000001,9.9158035
0063404b-1999-457d-b6c7-fc31a5a537b7,"DE131, DE139",https://www.presseportal.de/blaulicht/pm/110970/4463424,2019-12-09,0.19921446,freiburg,47.9990077,7.842104299999999
0066b94d-4876-4aee-92cc-fc04e12bca07,"DE71A, DE721, DE722, DEA33",https://www.mittelhessen.de/lokales/wetzlar/wetzlar/martina-f-aus-wetzlar-als-anhalterin-in-den-tod_22182948,2020-10-05,0.22190486,wetzlar,50.5635273,8.5002611
0066d432-020a-48af-be06-5f03beb03d08,DE600,https://www.jungewelt.de/artikel/359997.anklage-totschlag-urteil-mord.html,2019-08-02,0.20832999,hamburg,53.5488282,9.9871703
0066e51b-7ca9-4a08-9fad-0544dea78e58,DE600,https://www.sat1regional.de/newsticker/25-jaehrige-stirbt-nach-messerstichen-in-asyl-unterkunft/,2020-06-23,0.21459813,hamburg,53.5488282,9.9871703
006b33ae-0b99-4c01-912d-1887bb694f78,DE938,"https://www.suedkurier.de/ueberregional/politik/news/drei-morde-lebenslang-mit-sicherungsverwahrung;art407,11019924",2022-01-18,0.22369233,bispingen,53.0778389,10.0001897
006cb8cf-542f-4154-9aaf-b8806a7472b2,"DE244, DE24D",https://www.euroherz.de/seniorin-getoetet-haftbefehl-gegen-17-jaehrigen-6440662/,2020-09-21,0.20922929,marktredwitz,50.0009915,12.0856433
006f0dc0-75c6-4388-9390-bc04d4889f93,DED43,https://www.welt.de/regionales/sachsen/article237102271/Nach-mutmasslichem-Toetungsdelikt-Verdaechtiger-in-U-Haft.html,2022-02-23,0.21499665,großsteinbach,51.1167051,13.1839543
006f61f7-019a-4ee6-8312-8a173d950d26,DE600,https://www.shz.de/regionales/hamburg/ex-freundin-mit-bratpfanne-und-messer-getoetet-lebenslange-haftstrafe-id21111697.html,2018-09-21,0.22061487,hamburg,53.5488282,9.9871703
00761122-943a-4cea-8bae-e68cd25483e6,DE600,https://www.sueddeutsche.de/panorama/doppelmord-in-hamburg-es-ist-bei-gott-eine-suende-1.4156045,2018-10-04,0.20905766,hamburg,53.5488282,9.9871703
0077db52-2669-4894-a15e-da02d77b8921,DE111,"https://www.schwaebische.de/sueden/baden-wuerttemberg_artikel,-urteil-im-prozess-um-getoetete-seniorin-erwartet-_arid,11245791.html",2020-07-15,0.2165611,stuttgart,48.7758459,9.1829321
00792fd8-d389-43b7-8f4a-178990d540c1,"DE123, DEA11, DEA19, DEA1A",https://www.welt.de/newsticker/news1/article166873065/Leiche-einer-seit-mehr-als-zwei-Jahren-vermissten-Frau-womoeglich-gefunden.html,2017-07-21,0.21840367,kronau,49.2206427,8.632947099999999
0079e3dd-4644-4794-b10f-43a1e10b5c05,DE501,https://www.sat1regional.de/newsticker/anwohner-finden-leblose-frau-in-bremen/,2020-03-26,0.21458198,bremen,53.07929619999999,8.8016937
007bfd67-6a76-4e5d-99b8-c1aea28912ef,"DE925, DE929",https://www.haz.de/Umland/Sehnde/Leiche-nahe-Hoever-Bundesgerichtshof-bestaetigt-Urteil-wegen-Totschlags,2019-09-09,0.2225442,bockenem,52.0111484,10.1331159
00837018-ceee-4094-9629-47b8357e9473,DE27C,https://www.augsburger-allgemeine.de/mindelheim/Bad-Woerishofen-Zwei-brutale-Toetungsdelikte-viele-Fragen-kaum-Antworten-id59850871.html,2021-06-10,0.22290896,wiedergeltingen,48.03886480000001,10.6730471
00864a17-fd1b-43a9-8346-f7496a0d02ee,"DEA56, DEA5B",https://www.dzonline.de/nrw/nach-gewaltsamem-tod-einer-65-jaehrigen-verdaechtiger-gefasst-2643398,2022-10-13,0.20701432,witten,51.4438926,7.353197000000001
00869b2d-c686-4a99-a8f0-43a30562ee0b,DEA23,https://www.welt.de/regionales/nrw/article234572618/Mann-soll-nach-eigener-Aussage-Freundin-getoetet-haben.html,2021-10-22,0.20991598,köln,50.937531,6.9602786
008d83ac-f9fd-44fd-be03-3101e714554e,"DEF02, DEF0B",https://www.waz.de/panorama/tote-frau-im-hotelzimmer-neben-ihr-liegt-ihr-saeugling-id228415939.html,2020-02-13,0.21311373,limburg,51.4427238,6.0608726
008f6e8c-3a80-4729-92f9-8a6723c8e9f9,DE600,https://www.mopo.de/hamburg/das-grauen-von-bramfeld-freundin-zerteilt-mutter-mit-63-stichen-getoetet/,2021-08-03,0.22330526,bramfeld,53.6132273,10.0872317
008faeca-448f-43fa-a3ae-1219a6b81570,DE929,http://www.neuepresse.de/Nachrichten/Panorama/Polizei-loest-Mordfall-durch-Facebook-Selfie,2018-01-19,0.22166687,hannover,52.3758916,9.732010400000002
0096504a-e14a-43b9-a517-ec05a05090e7,"DE212, DE600",https://www.sueddeutsche.de/news/panorama/prozesse---hamburg-angeklagter-wird-ohnmaechtig-mordprozess-unterbrochen-dpa.urn-newsml-dpa-com-20090101-180813-99-533247,2018-08-13,0.22491221,münchen,48.1351253,11.5819806
00990251-e2e2-4f08-ac07-aa5287cad0ee,DEE01,https://www.welt.de/regionales/sachsen-anhalt/article167250893/Verteidiger-fordern-drei-Jahre-Haft.html,2017-08-01,0.20733552,dessauroßlau,51.84282779999999,12.2303935
00995b56-c1a2-49dc-b711-0ce6e9a28e4e,"DE402, DEA52",https://www.t-online.de/nachrichten/panorama/kriminalitaet/id_87899194/cottbus-mann-toetet-eigene-ehefrau-polizei-vermutet-beziehungstat.html,2020-05-18,0.21110295,dortmund,51.5135872,7.465298100000001
00a01608-b8bb-430c-ae0b-6ad9ecd9fd34,DE27C,"https://www.schwaebische.de/sueden/bayern_artikel,-35-jaehrige-erstochen-tatverdaechtiger-festgenommen-_arid,11345757.html",2021-03-28,0.2076905,schwaben,48.15313125,10.47129100603846
00a0bb72-5e8c-4858-9698-19a7058c7340,"DE917, DEE04, DEE0D",https://www.sat1regional.de/newsticker/19-jaehrige-erstochen-verbrannt-vergraben-prozess-beginnt/,2023-09-19,0.21989149,stendal,52.6041444,11.8517729
00a78088-2e7f-47b5-a55c-bc8da8b3c2e0,"DEE03, DEE0C",https://www.augsburger-allgemeine.de/panorama/Aschersleben-Tod-von-14-Jaehriger-Tatverdaechtiger-aus-Umfeld-id60993031.html,2021-11-12,0.22498654,aschersleben,51.7591297,11.4619062
00a8a69f-2ef7-4209-8bd0-1c569dea9e5d,DED51,https://www.mz.de/mitteldeutschland/leipzig/verbrechen-in-leipzig-tote-frau-in-hotel-polizei-toetungsdelikt-3481665,2022-11-09,0.20525481,leipzig,51.3396955,12.3730747
00a97962-268a-491e-93a9-e1e05321edf9,"DE923, DE926, DE929",https://www.welt.de/regionales/niedersachsen/article203450014/23-Jaehriger-gesteht-toedliche-Messerstiche.html,2019-11-13,0.2025458,hannover,52.3758916,9.732010400000002
00aa4253-77ed-4158-af02-a7d45432fa74,"DE91C, DEF0E",https://www.hna.de/lokales/goettingen/mord-goettingen-frank-bluttat-wegen-doppel-mord-angeklagt-zr-13535895.html?cmp=defrss,2020-02-13,0.21677284,grone,45.727504,9.9112023
00ae0885-c15e-41ab-a38f-b18ad4122c80,DE712,"https://www.hessenschau.de/panorama/toetungsdelikt-festnahme-nach-leichenfund-in-frankfurt,kurz-festnahme-leichenfund-100.html",2022-02-22,0.20287292,frankfurt,50.1109221,8.6821267
00aee445-8d6d-4435-9d31-628e35765978,"DE131, DE133",http://www.prosieben.de/tv/newstime/panorama/mord-an-joggerin-bei-freiburg-geloest-101667,2017-06-03,0.22486646,endingen,48.142632,7.700137600000001
00b0d919-e19e-4200-84cc-61cca6c39b6b,"DE241, DE248","https://www.schwaebische.de/sueden/bayern_artikel,-nach-fund-einer-frauenleiche-verwandter-festgenommen-_arid,11573916.html",2022-11-08,0.22098622,bamberg,49.8988135,10.9027636
00b641e0-ddfa-4aed-b0f0-2dd1e4876602,DE111,http://www.stuttgarter-nachrichten.de/inhalt.mordfall-in-stuttgart-verstuemmelt-in-den-neckar-geworfen.e8b79b32-bc74-469a-ba5b-e9bf9c92cd81.html,2017-10-19,0.22447543,obertürkheim,48.77216965,9.2806127640637
00b8240a-7106-4ff1-8566-8cd5e391da78,"DE711, DE713, DE71C",https://www.sueddeutsche.de/news/panorama/prozesse---darmstadt-frau-mit-kochmesser-getoetet-totschlagsprozess-beginnt-dpa.urn-newsml-dpa-com-20090101-181017-99-414648,2018-10-17,0.22380586,offenbach,50.09563620000001,8.776084299999999
00ba156d-555d-432c-b983-a19497e4a096,DE91C,https://www.dnn.de/Nachrichten/Panorama/Nach-Gewalttat-von-Goettingen-Mordverdaechtiger-schweigt-weiter,2019-09-30,0.21984167,göttingen,51.54128040000001,9.9158035
00bd6f23-337c-48b2-9b77-aa1ce2ca103a,"DE141, DE143",https://www.schwarzwaelder-bote.de/inhalt.polizei-im-grosseinsatz-raetsel-um-tote-frau-in-albstadt.17eeb8e9-5a0e-4f12-8591-42f91fbc9de7.html,2020-12-01,0.21610153,albstadt,48.2137038,9.0234259
00c32d69-8177-4015-b527-bae30657a0a5,DE125,https://www.jungewelt.de/artikel/419209.frau-stirbt-nach-anschlag-an-universit%C3%A4t-in-heidelberg.html,2022-01-25,0.21608756,heidelberg,49.3987524,8.6724335
00c3592b-3f0e-40af-b7f1-35f35b0ab4c5,"DE501, DE502",https://www.kornwestheimer-zeitung.de/inhalt.kriminalitaet-ehemann-nach-fund-von-leiche-im-koffer-vor-gericht.fe852e26-d17a-403a-a852-83b0286819a0.html,2022-08-26,0.22043689,bremerhaven,53.5395845,8.5809424
00c9ee75-e86b-4ff5-bf47-a57ced0e907a,"DE929, DEA42",https://www.salzgitter-zeitung.de/niedersachsen/article214608465/Frau-in-Hannover-auf-offener-Strasse-niedergestochen.html,2018-06-16,0.20019507,hannover,52.3758916,9.732010400000002
00cca895-c77d-403d-b4d5-5e287e7f8819,DE142,https://www.swp.de/blaulicht/hechingen/polizei-rottenburg-mordverdaechtiger-festgenommen-43-jaehriger-in-untersuchungshaft-54339913.html,2021-01-09,0.20182253,tübingen,48.5216364,9.0576448
00d0c633-39a0-4223-8470-6f0e43854a42,DE128,https://www.giessener-allgemeine.de/panorama/33-jaehriger-nach-messerangriff-wieder-in-psychiatrie-zr-92510690.html,2023-09-10,0.21502519,wiesloch,49.2953714,8.6962064
00d314c1-79e6-4e95-923c-330438ab6c5d,DE300,https://www.morgenpost.de/berlin/article212939013/Abgelegte-Leiche-identifiziert-55-jaehrige-Frau-getoetet.html,2017-12-25,0.20291872,berlin,52.52000659999999,13.404954
00d918b7-d1db-42d1-94e3-628a03041f4b,"DE115, DE116",https://www.nnn.de/deutschland-welt/panorama/vermisste-22-jaehrige-ist-tot-id18346826.html,2017-11-16,0.21210033,backnang,48.9471455,9.4341813
00dcfa50-f8aa-4c13-9985-98c088e4070f,DE713,https://www.stern.de/panorama/frau-in-auto-erschossen---taeter-weiter-auf-der-flucht-8705056.html?utm_campaign=alle-nachrichten&utm_medium=rss-feed&utm_source=standard,2019-05-10,0.20998666,offenbach,50.09563620000001,8.776084299999999
00df4703-eaf1-4137-b8f5-30177785d639,DE239,https://www.bild.de/news/inland/schwandorf/tote-in-wohnung-ehemann-festgenommen-54902770.bild.html,2018-02-22,0.21923067,schwandorf,49.3308876,12.1068067
00e1f1e7-2a8a-4940-a7b6-0b27d8ae8930,"DE243, DEG03",https://www.merkur.de/bayern/coburg-33-jaehrige-von-ehemann-getoetet-festnahme-auf-wache-10627234.html?cmp=defrss,2018-11-19,0.21036504,coburg,50.2612094,10.962695
00e3101d-4d21-4307-88c3-94d441f91837,DE111,"https://www.gea.de/land_artikel,-nach-tod-von-pflegesch%C3%BClerin-39-j%C3%A4hriger-in-u-haft-_arid,6797870.html",2023-08-26,0.21432269,stuttgart,48.7758459,9.1829321
00e333f3-2dc8-455e-8a0c-a8ac26d3993d,"DE111, DE116",https://www.stuttgarter-nachrichten.de/inhalt.prozess-am-landgericht-stuttgart-lebensgefaehrtin-in-rudersberg-erstochen-urteil-gefallen.5a956336-8f81-4d23-b355-bdb44f2b0c0e.html,2020-10-22,0.22060518,stuttgart,48.7758459,9.1829321
00e5d6d9-0721-4c34-80aa-5d499e6bbe34,"DE80L, DE80N",https://www.noz.de/deutschland-welt/vermischtes/artikel/1845308/schwangere-auf-usedom-aus-mordlust-getoetet-prozess-beginnt,2019-08-18,0.21041748,usedom,53.9335819,14.0958343
00e7730d-0349-4f59-a284-ed49a5e208f2,"DED21, DED2F",https://www.dnn.de/Dresden/Polizeiticker/Haeusliche-Gewalt-Staatsanwaltschaft-Dresden-erhebt-Anklage-wegen-Totschlags,2020-09-21,0.19733864,dresden,51.0504088,13.7372621
00eab00d-19f7-4247-a9cb-b3f5995ca24b,"DEA41, DEA42",https://www.westfalen-blatt.de/OWL/Kreis-Guetersloh/Borgholzhausen/4063573-Mord-an-Evelyn-W.-Am-zweiten-Verhandlungstag-kommen-Rechtsmediziner-und-Kriminaltechniker-zu-Wort-Opfer-starb-an-Blutverlust,2019-12-11,0.22375666,borgholzhausen,52.10139299999999,8.3023338
00eb1eef-c310-4310-9070-a60f2d9e8bc5,DEE02,https://www.rnd.de/panorama/mann-findet-ehefrau-tot-in-der-wohnung-toetungsdelikt-vermutet-7R7KLECSE46GCO25WYCJ22QPR4.html,2021-09-26,0.20877802,halle,51.49535669999999,11.9662371
00ec12a3-59be-4bfd-9c07-2ae1e38c96ac,DE300,https://www.merkur.de/deutschland/berlin/tote-frau-in-bordell-gefunden-mordkommission-ermittelt-zr-92218405.html,2023-04-18,0.21514311,berlin,52.52000659999999,13.404954
00ed9297-f0d4-460f-a8c5-d9a08024f200,DE232,https://www.t-online.de/nachrichten/panorama/menschen-schicksale/id_91462798/regensburg-spaziergaenger-findet-tote-frau-am-donauufer.html,2022-01-11,0.22389019,regensburg,49.0134297,12.1016236
00ee659c-40a0-46eb-9d0d-a060c13be43e,"DE917, DE927",https://www.peiner-nachrichten.de/podcast/crime/article230761872/Tatort-Niedersachsen-Schoeningerin-lebendig-im-Fluss-versenkt.html,2020-10-27,0.21455814,helmstedt,52.2272927,11.003723
00f4f93e-6805-40f3-8cd5-00da92f7c248,DE501,"https://www.nwzonline.de/bremen/bremen-ehefrau-heimtueckisch-erwuergt-71-jaehriger-steht-in-bremen-vor-gericht_a_50,6,1452864035.html",2019-11-15,0.2105409,bremen,53.07929619999999,8.8016937
00f5de38-7c62-46bd-893e-8b250ca4173b,DE401,https://www.bz-berlin.de/berlin/umland/frau-26-tot-in-wohnung-polizei-fahndet-nach-mann-24,2019-08-04,0.21545234,brandenburg an der havel,52.4125287,12.5316444
00f60ad0-9790-4cb6-8153-73c606a4d0a9,"DE71E, DE721",https://www.t-online.de/nachrichten/id_85348988/ermittler-hoffen-auf-hinweise-zu-unbekannter-toten.html,2019-03-04,0.2154007,gießen,50.5840512,8.678403099999999
00f84327-0bdf-4776-b302-85e95e04c0b3,DE12B,https://www.welt.de/regionales/baden-wuerttemberg/article245924780/Frau-an-Bushaltestelle-niedergestochen-und-schwer-verletzt.html,2023-06-17,0.21978743,mühlacker,48.9487272,8.8492931
00f86d63-26c6-4bdb-a4bd-738c96b2cd9f,DE719,"https://www.hessenschau.de/fotofahndung-nach-auto-von-mordopfer-in-erlensee,kurz-fahndung-auto-100.html",2020-07-31,0.21900955,erlensee,50.16299799999999,8.9797139
00fb0781-8936-4b01-b93a-f4dd94e5c76e,"DEF03, DEF08",https://www.welt.de/regionales/hamburg/article172544439/Verdaechtiges-Paket-in-Garten-der-vermissten-Frau-gefunden.html,2018-01-16,0.22327156,scharbeutz,54.0224961,10.7544158
00fd2851-d5cb-4164-bebc-d120057af92c,"DE404, DE944",https://www.t-online.de/nachrichten/panorama/kriminalitaet/id_90011664/potsdam-fahndung-nach-mutmasslichem-vergewaltiger-polizei-fahndet-nach-taeter.html,2021-05-11,0.21986248,potsdam,52.3905689,13.0644729
010093b2-cbdf-415a-8c85-6bdfd1bb8ec6,"DE947, DE94C",https://www.welt.de/regionales/niedersachsen/article244316599/Staatsanwaltschaft-klagt-Mann-nach-Schuessen-auf-Partnerin-an.html,2023-03-15,0.22195691,westoverledingen,53.1539867,7.442007500000001
010137f8-b0ce-4a10-9a29-e2effc6f359c,"DE111, DE115, DE116, DE117",https://www.welt.de/regionales/baden-wuerttemberg/article210018437/Frau-und-Tochter-tot-in-Wohnung-Verdaechtiger-stellt-sich.html,2020-06-21,0.22114739,ludwigsburg,48.8891149,9.1942834
0105638a-5a5c-4006-8de1-ee4d41cf56ed,DE943,https://www.noz.de/deutschland-welt/niedersachsen/artikel/2113798/21-jaehriger-fuer-mord-an-uroma-zu-12-jahren-haft-verurteilt,2020-09-03,0.22386257,oldenburg,53.1434501,8.214552099999999
010c342a-09a1-439b-84de-544c56eda1da,"DEF05, DEF09",https://www.sat1regional.de/frau-stirbt-nach-schussverletzungen-in-heide/,2022-11-01,0.21822855,heide,54.19517639999999,9.1019015
010cccbd-e603-400b-a024-06bfc1aecf63,"DE732, DE733, DE937",https://www.t-online.de/region/id_88919632/sohn-soll-79-jaehrige-mutter-mit-messer-getoetet-haben.html,2020-11-11,0.22413182,fulda,50.5558095,9.6808449
010f51e8-ee80-40c9-94f1-c147ead0ec37,"DEB3A, DEB3K",https://www.saarbruecker-zeitung.de/pm/zweibruecken/polizei-taucher-ermitteln-in-zweibruecken-nach-fund-von-leiche_aid-103011981,2023-12-08,0.21946685,hornbach,49.1875373,7.3687796
0110288e-4ffd-4b2f-bd9c-0b534572758d,"DE600, DE933",https://www.abendblatt.de/hamburg/article236823813/Tote-Frau-in-Wald-gefunden-Prozess-gegen-Mann-beginnt.html,2022-11-03,0.20219454,hamburg,53.5488282,9.9871703
01105cc2-12a9-474e-9c9a-732f1bcbec1e,DE91C,https://www.augsburger-allgemeine.de/newsticker/Frau-getoetet-Tatverdaechtiger-noch-auf-Flucht-id55551696.html,2019-09-27,0.19656414,göttingen,51.54128040000001,9.9158035
0110c2c0-4d49-478e-9ae2-de9d02e1ae2e,"DEA2B, DEA58",https://www.tagesspiegel.de/gesellschaft/polizei-geht-von-beziehungstat-aus-baby-verliert-durch-messerangriff-in-iserlohn-seine-mutter/24915660.html,2019-08-18,0.21912411,iserlohn,51.3765096,7.6960842
01110b96-c394-4136-87e4-7864609fccc8,DE212,https://www.verlagshaus-jaumann.de/inhalt.prozess-14-jaehrige-im-schlaf-getoetet-teenager-gesteht-tat.0385da71-ad18-4a5f-bff2-832fca4daf51.html,2022-06-10,0.21615641,münchen,48.1351253,11.5819806
01188aa7-f421-4617-83ad-a025aedf2033,DE116,"https://www.schwaebische.de/sueden/baden-wuerttemberg_artikel,-partnerin-get%C3%B6tet-und-verbrannt-fall-wird-erneut-verhandelt-_arid,11222621.html",2020-05-13,0.2185771,backnang,48.9471455,9.4341813
011b0e57-2d4c-4b18-933a-40aded8d4185,DE300,https://ga.de/news/panorama/frau-auf-offener-strasse-in-berlin-pankow-getoetet_aid-68804981,2022-04-29,0.21769132,berlinpankow,52.5662502,13.4124028
0122de3b-2d5d-483b-922a-4174feb1b844,DE714,https://www.welt.de/regionales/hessen/article225695895/Zwei-Tote-Obduktion-bestaetigt-Schuesse-und-Messerstiche.html,2021-02-04,0.20882173,wiesbaden,50.0782184,8.239760799999999
01231570-6f85-4e06-98a8-db1157a6dc3b,"DE125, DE128",https://www.volksstimme.de/panorama/psychiatrie-patient-soll-nach-messerangriff-vor-haftrichter-3687911,2023-09-09,0.21465169,heidelberg,49.3987524,8.6724335
